koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,label
0,0,87.105456694375,156.9947,0.0405,12.28915,421.9,2.53,303.0,1.99,7.0,6392.0,4.366,1.23,15.396,0
1,0,0.493393859,131.57378,0.961,1.1319,264.7,1.4,1505.0,1203.14,20.3,4474.0,4.67,0.614,15.398,0
0,0,11.95401876,140.26226,0.744,2.656,855.9,2.1,525.0,17.92,19.3,4359.0,4.611,0.659,15.911,1
0,1,2.48883033,132.11766,0.696,4.268,51.4,0.64,1230.0,540.34,15.1,5615.0,4.514,0.833,14.103,0
1,1,20.2340219,141.38622,0.249,3.674,193.6,0.99,562.0,23.53,11.5,5528.0,4.627,0.71,13.776,0
0,0,0.88184263,131.68869,0.454,1.3117,249.9,1.24,1564.0,1419.46,21.2,5268.0,4.594,0.776,15.919,1
0,0,5.448321078,132.49088,0.614,2.2213,529.4,2.17,978.0,215.95,55.1,5721.0,4.517,0.905,12.43,1
0,1,87.105456694375,167.73974,0.891,12.28915,1651.9,10.65,467.0,11.24,102.7,5970.0,3.835,2.0783750000000003,13.56,0
0,0,3.833087643,131.63482,0.932,1.51,461.4,2.25,1012.0,247.8,40.2,5397.0,4.543,0.831,11.799,1
0,0,9.37663713,136.95319,0.828,2.1033,118.4,1.89,1125.0,379.3,21.0,6237.0,4.136,1.543,10.565749999999998,1
0,0,9.33648141,140.67893,0.901,2.5449,885.4,2.39,577.0,26.22,23.1,4442.0,4.619,0.648,15.911,1
0,0,76.6139446,153.79301,0.851,10.22,498.7,2.61,466.0,11.12,28.6,6173.0,4.408,1.03,14.357,1
0,1,1.545388842,132.63059,0.341,3.037,52.8,0.56,1421.0,964.53,20.6,5782.0,4.594,0.767,13.529,0
0,0,1.289590179,131.89057,0.401,1.3541,286.0,1.38,1448.0,1040.23,18.9,5467.0,4.578,0.808,15.471,1
0,0,0.634003002,131.89476,0.367,0.9207,316.9,1.35,1714.0,2030.16,21.0,5226.0,4.606,0.75,15.76,1
0,0,22.8030252,153.37541,0.291,4.768,62.9,1.29,843.0,119.6,20.4,6063.0,4.061,1.613,11.39,1
1,1,0.623441939,131.990423,1.027,1.4053,128.1,13.89,2797.125,2761.2975000000006,40.6,5385.0,3.7465000000000015,2.0783750000000003,12.65,0
0,1,5.24364571,132.7242,1.201,12.28915,270.4,25.01,1149.0,411.58,45.6,6197.0,4.406,1.056,15.163,0
1,0,4.15743922,172.50464,1.242,9.572,1472.0,56.65125,2089.0,2761.2975000000006,52.5,6529.0,3.7465000000000015,2.0783750000000003,10.565749999999998,0
1,0,14.4079035,142.02803,1.226,2.524,3058.0,23.4,624.0,35.81,7.7,5440.0,4.617,0.728,14.599,0
0,0,87.105456694375,228.323880625,0.804,6.769,5038.1,6.01,295.0,1.8,73.2,5307.0,4.572,0.757,15.996,1
0,0,22.2508509,149.43326,0.771,1.745,618.7,2.07,539.0,20.01,11.4,5307.0,4.572,0.757,15.996,1
1,0,8.53161917,136.27763,1.118,2.9596,5385.612499999999,54.6,891.0,148.92,86.1,5780.0,4.438,1.0,18.14375,0
0,1,0.526615152,131.49908,0.028,1.0582,64.0,1.46,2797.125,2761.2975000000006,40.9,5718.0,3.966,1.832,12.428,0
1,1,0.690405794,131.7301,0.281,1.7407,178.4,1.04,1731.0,2129.33,43.0,5204.0,4.515,0.786,14.606,0
0,0,10.10773789,135.1032,0.151,3.828,294.9,1.98,879.0,140.75,25.3,5480.0,4.26,1.174,15.017,1
1,1,1.844857057,132.16167,0.594,1.6557,85.6,0.97,1601.0,1548.86,21.5,6143.0,4.403,1.004,13.617,0
0,1,18.0116764,139.19459,0.683,6.006,417.2,2.02,695.0,55.07,23.3,6003.0,4.507,0.932,15.154,0
0,0,33.67280658,162.03676,0.309,8.2267,170.9,1.86,661.0,45.09,61.2,5587.0,4.091,1.423,11.411,1
0,0,3.00912491,131.62696,0.009,2.228,191.4,1.22,1177.0,452.27,16.5,5713.0,4.541,0.893,15.273,1
1,1,2.023126394,132.07328,0.391,1.2771,72.2,0.92,1607.0,1582.75,19.2,6349.0,4.422,1.059,13.126,0
1,1,10.63609504,139.7996,0.029,3.48,290.6,1.36,728.0,66.5,20.9,5546.0,4.575,0.81,15.091,0
0,0,10.3108232,141.5114,0.129,5.617,204.0,1.27,786.0,90.1,14.0,5708.0,4.521,0.893,15.619,1
0,1,1.069842837,132.4449,0.001,5.275,540.3,1.77,1433.0,998.07,65.2,4999.0,4.523,0.786,14.298,0
0,1,1.077467951,131.58234,1.181,2.1125,75.7,31.06,2339.0,2761.2975000000006,47.4,6329.0,4.137,1.508,11.899,0
0,0,2.8736467,132.58652,0.985,1.682,215.7,6.47,2797.125,2761.2975000000006,21.2,7256.5,3.7465000000000015,2.0783750000000003,10.565749999999998,0
1,1,2.846517614,133.24348,0.931,4.228,2154.4,1.88,528.0,18.32,58.0,4196.5,4.931,0.32,16.3,0
0,0,0.755103143,131.81388,0.662,2.885,43.8,1.49,2797.125,2761.2975000000006,27.3,5996.0,3.87,2.0783750000000003,13.009,0
0,0,20.71927223,184.73851,0.744,4.0388,224.6,2.51,818.0,105.78,36.0,5729.0,4.058,1.545,10.821,0
0,0,11.87457664,140.21259,0.432,1.9797,220.7,1.32,728.0,66.33,21.4,5523.0,4.506,0.88,13.756,1
0,0,87.105456694375,190.67271,0.797,6.568,899.7,4.85,428.0,7.95,26.7,5332.0,4.083,1.453,15.162,1
0,0,15.64588656,146.04926,0.033,3.959,572.1,2.18,710.0,60.08,26.9,5896.0,4.518,0.916,15.241,1
0,0,0.93375241,131.5113,0.989,6.352,518.0,3.18,1594.0,1528.26,55.5,5402.0,4.581,0.815,15.807,0
1,1,1.70336496,132.45889,0.508,1.7045,316.7,1.67,1484.0,1151.45,19.8,5881.0,4.516,0.915,15.274,0
0,1,0.764174368,131.68497,0.626,2.346,100.2,1.18,2241.0,2761.2975000000006,34.5,6321.0,4.417,1.125,14.361,0
1,1,1.85373924,132.66885,0.551,1.816,348.6,0.23,345.0,3.36,18.0,4196.5,5.014499999999998,0.116,12.946,0
0,0,7.06321927,132.52395,0.56,2.411,207.2,1.21,827.0,110.22,12.6,5305.0,4.489,0.818,14.572,1
0,1,0.584310213,132.013258,1.209,2.1801,809.4,23.09,2053.0,2761.2975000000006,91.9,5783.0,4.539,0.88,15.361,0
0,0,25.384175,137.77326,0.245,3.576,594.0,2.44,649.0,42.01,15.8,6137.0,4.471,0.994,15.535,1
0,0,15.79196594,176.81888,0.032,7.2772,203.1,2.4,910.0,161.97,77.3,5758.0,4.072,1.704,11.696,1
0,0,12.81590421,122.94682,0.58,6.3856,220.5,2.26,939.0,183.68,106.7,5788.0,4.122,1.474,11.197,1
1,0,79.99623328,207.126264,0.594,6.3339,5385.612499999999,40.73,717.0,62.49,255.76250000000002,6796.0,3.88,2.0783750000000003,10.565749999999998,0
0,0,5.424749327,133.728952,0.016,1.139,5385.612499999999,5.15,625.0,36.05,78.0,4196.5,4.658,0.591,16.406,1
1,1,69.2002312,145.95159,1.276,5.679,2271.5,45.24,585.0,27.66,30.0,7044.0,4.337,1.267,15.329,0
0,0,6.26404774,132.82928,0.232,2.39,378.7,1.55,809.0,101.27,20.1,5032.0,4.511,0.817,15.329,1
0,0,23.1985852,142.62801,0.305,9.821,224.7,2.61,793.0,93.34,28.2,5416.0,3.951,1.756,14.056,1
0,0,5.77721259,137.16696,0.692,2.462,134.3,2.17,1260.0,596.37,17.7,5416.0,3.951,1.756,14.056,1
0,1,0.905037231,132.21703,0.323,1.4351,37.5,1.1,2627.0,2761.2975000000006,29.0,6223.0,4.01,1.763,11.075,0
0,0,59.4969009,146.95193,0.406,5.404,1262.1,2.92,369.0,4.36,23.2,4817.0,4.499,0.833,15.768,1
0,0,48.6303805,172.54736,0.034,7.0805,339.8,2.48,590.0,28.6,53.9,6075.0,4.264,1.352,11.485,1
0,0,40.5289885,168.01669,0.325,10.604,360.7,5.92,933.0,178.81,35.3,6443.0,3.7465000000000015,2.0783750000000003,13.913,1
1,1,0.571940563,131.71371,0.792,0.9031,54.3,1.88,2797.125,2761.2975000000006,22.8,5827.0,3.7465000000000015,2.0783750000000003,12.557,0
0,1,0.633514386,131.56236,0.231,1.2792,179.1,0.81,1357.0,807.27,22.3,4330.0,4.64,0.618,14.971,0
0,1,17.4166143,141.10369,0.489,2.445,314.2,1.84,723.0,64.73,13.1,5946.0,4.444,1.017,14.715,0
0,0,16.3583482,141.25354,0.887,9.858,116.4,2.23,959.0,200.1,30.0,6133.0,4.084,1.765,12.683,1
0,1,36.0054414,144.34331,0.745,3.262,117.5,3.33,1024.0,259.71,14.6,7048.0,3.797,2.0783750000000003,12.477,0
1,0,1.257689465,132.503649,0.197,0.8399,945.6,2.45,1513.0,1244.66,45.6,5676.0,4.571,0.787,15.522,0
0,0,4.081411554,133.85992,0.876,2.3239,171.9,1.0,755.0,77.0,36.9,4498.0,4.661,0.635,13.256,1
0,0,11.41941928,142.11859,0.918,3.3075,150.5,0.99,536.0,19.47,22.9,4498.0,4.661,0.635,13.256,1
0,0,6.83440674,136.86023,0.871,2.2726,177.1,1.01,636.0,38.68,29.1,4498.0,4.661,0.635,13.256,1
0,0,24.4004378,135.62326,0.909,2.987,860.5,2.47,437.0,8.64,20.2,4583.0,4.606,0.674,15.858,1
0,1,4.029810359,170.69131,0.45,3.3316,111.1,1.77,1479.0,1132.21,62.8,5929.0,4.055,1.651,11.551,0
0,1,1.287622419,132.43069,0.819,0.821,36.5,0.87,1957.0,2761.2975000000006,16.9,6170.0,4.308,1.274,11.514,0
0,0,0.935115863,132.20193,0.243,1.6172,64.8,1.05,2124.0,2761.2975000000006,21.6,5874.0,4.252,1.297,13.615,1
0,0,3.57551429,132.86125,0.462,2.364,92.8,0.89,1061.0,299.19,16.6,5213.0,4.434,0.917,13.93,1
0,0,87.105456694375,228.323880625,0.49,5.568,1209.3,2.35,248.0,0.89,20.0,4648.0,4.631,0.675,15.839,1
0,0,2.94194296,133.1044,0.03,2.056,278.0,1.22,988.0,225.15,18.2,4901.0,4.544,0.758,15.29,1
0,1,1.146934644,132.2666,0.405,1.7247,256.2,1.39,1554.0,1382.04,19.7,5423.0,4.502,0.862,15.754,0
0,0,1.245353252,132.21522,0.528,2.152,224.2,1.48,1704.0,1996.55,20.3,5982.0,4.493,0.96,15.895,0
0,0,82.2001239,208.79417,0.001,10.627,233.9,2.57,525.0,17.96,47.9,5758.0,4.072,1.704,11.696,1
0,0,15.3626052,145.5732,0.25,3.736,468.3,1.8,608.0,32.23,19.7,5011.0,4.484,0.851,15.384,1
0,0,0.843379985,131.966174,0.696,1.4474,343.3,1.7,1541.0,1329.99,53.6,4818.0,4.481,0.856,14.975,1
0,0,10.49566303,172.79335,0.16,4.7356,106.1,1.34,1009.0,244.59,48.7,6214.0,4.238,1.297,10.565749999999998,1
0,0,1.34155642,132.73743,0.259,1.6462,58.2,0.74,1642.0,1715.26,23.7,5779.0,4.44,0.97,12.299,1
0,0,0.665025941,131.65962,0.448,1.7542,104.7,1.11,2174.0,2761.2975000000006,26.5,5884.0,4.408,1.07,14.758,1
0,0,13.32191461,142.7235,0.784,6.213,133.5,2.88,1299.0,672.06,24.3,6995.0,3.925,2.0783750000000003,13.228,1
0,0,7.69994466,134.39282,0.018,4.432,70.9,0.92,969.0,208.61,17.4,5727.0,4.328,1.104,13.421,1
0,0,4.77466043,135.16338,0.03,3.804,54.3,0.81,1137.0,395.06,15.5,5727.0,4.328,1.104,13.421,1
0,0,29.39337161,209.06737,0.512,7.0445,327.0,2.5,698.0,55.98,69.7,6075.0,4.264,1.352,11.485,1
0,0,2.164570593,131.83142,0.338,1.2862,525.1,1.27,783.0,88.91,19.8,4196.5,4.713,0.554,15.877,1
0,1,12.4258343,141.5311,0.967,12.28915,449.4,2.75,830.0,111.92,72.0,6185.0,4.472,0.991,14.865,0
0,1,0.873227249,132.23359,0.14,0.7948,221.8,1.68,2152.0,2761.2975000000006,21.9,6341.0,4.409,1.111,15.153,0
0,0,2.88878583,132.33651,0.242,2.977,40.9,0.84,1423.0,969.05,17.2,5696.0,4.247,1.331,12.858,1
0,1,7.37453336,131.55947,1.139,3.745,304.4,56.65125,1654.0,1770.84,33.1,5028.0,3.7465000000000015,2.0783750000000003,12.904,0
0,0,87.105456694375,168.29785,0.015,12.28915,866.7,3.39,446.0,9.37,64.6,5837.0,4.305,1.159,14.0,1
0,0,0.568874717,132.048771,0.05,1.2177,378.4,1.49,1796.0,2473.19,50.4,5223.0,4.593,0.78,15.23,1
0,1,22.023514,135.18349,0.934,1.932,1670.0,4.79,639.0,39.45,10.2,5860.0,4.489,0.936,14.818,0
1,1,1.846861455,131.90493,0.48,1.6605,648.6,2.23,1337.0,753.4,35.9,5591.0,4.559,0.86,15.881,0
0,0,3.568099612,169.74278,0.531,3.2131,98.4,1.36,1407.0,926.89,52.5,6007.0,4.232,1.334,11.994,1
0,0,87.105456694375,228.323880625,0.703,7.436,1275.4,2.51,241.0,0.8,29.3,4523.0,4.636,0.659,15.028,1
0,0,6.002548291,171.71419,0.914,4.1628,202.0,2.33,1209.0,504.79,71.6,6204.0,4.269,1.36,12.73,1
0,0,11.44865823,141.38705,0.824,4.953,75.2,1.32,975.0,213.39,21.9,6204.0,4.269,1.36,12.73,1
0,0,24.85466504,173.99971,0.746,9.182,776.2,7.61,1095.0,339.33,88.0,6967.0,3.864,2.0783750000000003,12.059,1
0,0,60.92818866,173.37212,0.009,6.3336,755.6,2.78,467.0,11.28,120.1,5638.0,4.359,1.023,12.193,1
0,0,8.512037736,174.909816,0.005,2.1861,597.8,2.14,839.0,117.11,102.2,5767.0,4.538,0.881,12.549,1
1,1,5.93720557,171.57597,0.976,4.882,371.4,1.84,894.0,150.81,59.9,5857.0,4.633,0.712,13.799,0
1,1,5.93719982,135.95338,0.748,3.95,175.6,1.47,1059.0,297.14,37.0,6102.0,4.457,1.026,13.021,0
0,0,3.247548814,171.27807,0.31,2.5146,209.7,1.41,1181.0,460.67,51.6,5703.0,4.498,0.975,13.1,1
1,0,14.022451457,177.5952096,0.189,8.08619,5385.612499999999,14.93,810.0,101.92,255.76250000000002,6061.0,4.401,1.05,13.424,0
1,1,2.442945167,171.09721,1.217,4.0145,677.9,38.29,1587.0,1499.89,102.8,5657.0,4.121,1.428,13.771,0
0,1,1.312459403,132.22569,0.732,1.459,36.9,1.65,2797.125,2761.2975000000006,13.9,6543.0,3.782,2.0783750000000003,12.524,0
0,0,2.99792926,131.76579,0.403,4.398,45.4,1.12,1616.0,1611.51,16.0,5888.0,4.061,1.645,12.003,1
0,0,60.8660974,179.28674,0.004,4.397,714.3,1.39,244.0,0.84,15.4,4196.5,4.734,0.522,15.757,1
0,1,2.11547854,132.0118,0.755,3.665,222.9,1.66,1521.0,1264.56,21.6,6208.0,4.454,1.024,15.542,0
0,1,5.54867998,133.9285,0.095,4.665,68.9,0.68,882.0,143.26,15.4,5258.0,4.514,0.835,12.837,0
0,0,1.22174063,132.0174,0.004,7.443,32.2,0.46,1461.0,1081.5,19.4,5258.0,4.514,0.835,12.837,0
1,0,2.163569702,132.936317,1.116,7.60963,5385.612499999999,56.65125,1996.0,2761.2975000000006,255.76250000000002,6425.0,4.04,1.718,12.155,0
0,0,13.74883059,179.279158,0.658,6.0968,425.9,3.63,975.0,213.84,167.6,5862.0,4.05,1.67,11.565,1
0,0,4.603575293,171.840124,0.246,2.3499,440.4,1.51,810.0,101.65,79.7,4783.0,4.602,0.741,12.97,1
0,0,24.30784323,178.36629,0.425,2.6054,677.1,2.14,532.0,18.87,35.6,5313.0,4.571,0.82,12.63,1
0,0,19.67409703,176.27119,0.914,3.7535,204.9,1.78,711.0,60.37,39.0,6023.0,4.423,1.031,12.797,1
0,0,3.487688776,170.932217,0.026,3.83661,1298.8,5.64,1445.0,1033.07,255.76250000000002,5576.0,4.065,1.593,13.77,1
0,0,81.737872,211.678818,0.02,6.6923,628.8,2.16,385.0,5.2,135.4,5559.0,4.502,0.873,11.195,1
1,0,87.105456694375,197.365128,0.715,12.28915,5385.612499999999,18.6,761.0,79.11,255.76250000000002,7256.5,4.159,2.025,11.375,0
0,0,5.88527364,174.42554,0.622,1.9531,112.7,1.59,1253.0,583.47,27.4,6070.0,4.157,1.431,11.992,1
0,1,1.086486129,131.96598,0.524,0.8383,66.0,1.69,2539.0,2761.2975000000006,20.2,5911.0,3.861,2.0,12.988,0
0,0,3.61460332,133.09123,0.026,3.227,43.9,0.9,1397.0,900.38,15.4,5799.0,4.161,1.375,13.219,1
0,0,8.45744892,139.06689,0.494,3.2893,77.4,1.02,982.0,220.05,31.0,5903.0,4.304,1.137,11.529,1
0,1,5.78542702,137.09181,0.163,2.271,256.2,1.91,1212.0,510.79,15.4,6555.0,4.374,1.178,15.451,0
0,0,29.6099055,137.3316,0.984,7.433,120.1,1.74,629.0,37.12,14.3,5812.0,4.329,1.122,13.619,1
0,0,5.21104597,131.53797,0.833,3.3447,102.7,1.18,1107.0,354.82,36.9,6023.0,4.423,1.031,12.797,1
0,1,1.633107509,170.19649,0.35,1.491,60.8,0.53,1083.0,324.97,21.7,4579.0,4.596,0.684,12.843,0
0,0,66.1544958,175.64641,0.8526,6.945,1972.0,3.33,315.0,2.33,42.7,4679.0,4.627,0.643,12.655,0
0,0,11.57890926,175.58603,0.359,2.7207,243.4,2.06,951.0,193.48,54.8,6156.0,4.284,1.303,12.459,1
0,0,10.10463142,135.55718,0.571,2.369,114.6,1.59,1046.0,283.38,24.1,6070.0,4.157,1.431,11.992,1
0,0,42.88247951,203.6483,0.391,9.7471,408.9,3.61,709.0,59.6,112.2,6143.0,4.039,1.763,11.931,1
0,0,9.43414171,177.84346,0.538,2.8112,3977.0,5.73,791.0,92.39,40.2,5578.0,4.518,0.886,11.582,1
0,0,22.95062278,151.53259,0.748,4.4814,129.8,2.17,873.0,137.23,32.9,6143.0,4.039,1.763,11.931,1
0,0,87.105456694375,228.323880625,0.959,6.135,1590.0,17.14,339.0,3.11,49.7,5134.0,3.7465000000000015,2.0783750000000003,12.193,0
0,0,87.105456694375,228.323880625,0.471,9.108,5385.612499999999,10.02,388.0,5.35,150.4,5819.0,4.334,1.111,12.391,1
0,1,45.1178526,156.99133,0.97,3.737,389.2,2.78,517.0,16.87,17.3,5585.0,4.339,1.038,14.72,0
0,1,0.803835923,131.80207,0.447,1.397,52.6,0.78,2129.0,2761.2975000000006,12.4,6242.0,4.442,1.047,13.7,0
0,0,11.9216035,137.47581,0.929,5.009,43.2,0.87,851.0,123.89,15.1,6006.0,4.403,1.082,11.973,1
0,0,6.80257947,138.0478,0.889,4.608,32.7,0.73,1026.0,262.26,14.7,6006.0,4.403,1.082,11.973,1
0,0,8.70312154,140.15531,0.886,4.807,32.0,0.72,945.0,188.7,13.0,6006.0,4.403,1.082,11.973,1
0,1,1.332557603,132.05691,1.174,6.043,225.3,19.88,1703.0,1983.27,28.1,6091.0,4.487,0.967,15.787,0
1,1,11.32029599,177.08388,0.914,4.5866,4303.5,8.02,811.0,102.12,85.0,5780.0,4.438,1.0,13.29,0
0,0,26.723169,147.93696,0.035,8.501,195.0,2.31,781.0,88.1,67.5,5862.0,4.05,1.67,11.565,1
0,0,16.39926461,131.96806,0.115,3.4108,220.8,1.94,847.0,121.53,46.4,6156.0,4.284,1.303,12.459,1
0,0,18.73577127,177.634372,0.785,3.0356,567.2,2.1,568.0,24.66,81.8,5188.0,4.547,0.795,12.99,1
0,0,8.43639829,179.88704,0.51,3.2451,345.5,1.5,742.0,71.51,76.8,5188.0,4.547,0.795,12.99,1
0,0,13.78109471,177.852785,0.545,2.3188,756.0,1.42,402.0,6.17,112.8,4196.5,4.738,0.503,12.925,1
0,0,23.08902241,171.007634,0.32,1.7012,598.3,1.24,338.0,3.1,57.4,4196.5,4.738,0.503,12.925,1
0,0,6.02977241,132.48162,0.379,3.961,54.6,1.18,1204.0,496.46,11.5,5576.0,4.065,1.593,13.77,1
0,0,87.105456694375,228.323880625,0.004,11.347,659.1,2.85,355.0,3.77,92.9,5851.0,4.302,1.116,12.209,1
1,1,44.14599042,211.531127,1.901,3.4015,4467.8,56.65125,624.0,35.87,99.6,6692.0,4.383,1.152,13.754,0
1,1,1.411627439,178.263426,0.853,1.0814,515.2,2.99,1966.0,2761.2975000000006,53.1,6692.0,4.383,1.152,13.754,0
0,0,19.270825843,182.5436,0.169,4.1281,5385.612499999999,7.74,661.0,45.05,255.76250000000002,5779.0,4.491,0.956,13.803,1
0,0,13.1829329,141.82648,0.016,3.594,518.0,1.84,661.0,45.19,13.8,5382.0,4.571,0.827,16.239,1
0,0,3.51575492,134.29974,0.061,1.381,237.4,1.35,1033.0,269.57,15.2,5094.0,4.45,0.901,14.897,1
0,0,87.105456694375,201.15451,0.983,2.55,136.5,1.85,451.0,9.76,12.2,5903.0,4.304,1.137,11.529,1
0,1,14.0498182,140.50396,0.569,2.907,472.0,1.45,480.0,12.56,14.5,4228.0,4.618,0.652,15.648,0
0,0,14.2563272,133.40971,0.894,4.796,206.1,1.73,797.0,95.22,14.3,6140.0,4.455,1.027,15.192,1
0,0,8.589562,132.0335,1.138,9.885,245.4,15.95,891.0,148.61,14.0,5766.0,4.404,0.945,15.214,0
0,0,10.31282204,133.53528,0.061,2.0138,137.6,0.59,443.0,9.07,22.0,4196.5,4.738,0.503,12.925,1
0,0,15.77111067,184.90347,0.009,5.0574,547.1,2.62,752.0,75.61,123.2,5620.0,4.333,1.143,12.701,1
0,0,87.105456694375,228.323880625,0.004,8.1289,551.4,2.63,350.0,3.53,50.9,5620.0,4.333,1.143,12.701,1
0,0,38.90787517,175.425847,0.6883,4.5271,5385.612499999999,7.98,523.0,17.66,255.76250000000002,5779.0,4.491,0.956,13.803,1
0,0,1.59295975,182.08924,0.0779,1.9313,248.3,1.48,1517.0,1251.43,48.9,5779.0,4.491,0.956,13.803,1
1,1,4.94402197,173.75192,1.157,4.062,363.3,32.92,1419.0,958.29,33.0,6013.0,4.035,1.7,13.15,0
0,1,6.71725648,170.99733,0.163,2.5207,272.7,2.78,1264.0,603.71,49.1,6078.0,4.094,1.683,13.319,0
0,0,1.33256952,132.03835,0.463,2.915,163.5,1.06,1461.0,1076.99,16.5,5547.0,4.571,0.82,15.983,0
0,1,7.19552624,136.03008,0.593,4.095,214.6,1.67,1037.0,273.05,15.6,6242.0,4.432,1.093,15.614,0
0,0,10.6761592,140.59136,0.403,4.594,151.0,1.79,1049.0,285.79,14.1,6460.0,4.267,1.434,13.688,1
0,0,4.48494315,135.01836,0.3,2.752,134.9,1.23,1199.0,488.22,12.4,6217.0,4.437,1.051,14.879,1
0,0,22.20809549,206.35965,0.017,7.3327,463.2,3.02,803.0,98.36,92.7,6336.0,4.266,1.403,12.885,1
0,0,38.5833679,174.84868,0.905,12.28915,1388.2,8.56,761.0,79.08,46.1,6273.0,4.04,1.927,12.211,1
0,1,4.79179893,173.51679,1.209,2.9283,123.9,26.26,1249.0,575.43,46.3,6499.0,4.408,1.103,12.174,0
0,0,2.426304127,170.455517,0.694,2.6624,185.4,1.41,1302.0,679.12,97.0,5678.0,4.484,0.97,12.52,1
1,1,3.741231778,171.70626,0.25,2.469,419.0,1.55,951.0,193.55,66.6,5206.0,4.598,0.767,13.936,0
1,1,1.168310132,170.604205,0.107,1.31,283.3,1.43,1577.0,1469.16,64.7,5509.0,4.487,0.857,13.831,0
1,1,25.9525478,174.84275,1.228,12.28915,478.4,56.65125,865.0,132.4,57.0,5211.0,3.7465000000000015,2.0783750000000003,13.778,0
0,0,33.4160553,171.33696,0.947,8.605,275.8,2.98,689.0,53.18,29.3,6007.0,4.178,1.42,13.954,1
0,0,12.6119685,138.1189,0.709,6.372,76.5,1.33,953.0,194.9,12.2,6007.0,4.178,1.42,13.954,1
0,0,0.636424848,131.68872,0.319,0.947,217.9,1.31,1846.0,2754.93,18.1,5343.0,4.538,0.885,15.744,1
1,0,8.55935323,137.22854,0.744,4.303,148.8,1.21,921.0,169.77,20.4,6115.0,4.462,0.919,14.538,0
0,0,21.3419702,134.094,0.576,10.73,507.45000000000005,2.68,928.0,105.86,30.75,5779.5,4.438,1.0,13.87,0
0,0,2.46050095,133.61605,0.052,1.861,276.8,1.03,969.0,208.54,16.7,4811.0,4.626,0.634,15.245,1
0,0,5.8660127,136.35647,0.539,3.985,183.0,1.45,1064.0,302.77,16.8,6020.0,4.427,1.04,15.273,1
0,0,23.9107056,150.5394,0.398,4.996,294.0,1.91,709.0,59.76,12.9,6338.0,4.418,1.091,15.376,1
1,0,23.836808884,173.7759431,1.008,6.02854,5385.612499999999,56.65125,919.0,168.28,255.76250000000002,6095.0,3.894,1.94,13.722,0
0,0,4.62334491,132.37083,0.388,3.0189,62.0,0.77,1050.0,287.25,25.2,5678.0,4.484,0.97,12.52,1
1,0,5.888835386,173.582863,1.901,3.7988,5385.612499999999,56.65125,1008.0,243.87,208.2,5780.0,4.438,1.0,12.97,0
0,0,5.83599485,169.87446,0.129,2.062,553.3,1.92,884.0,144.5,11.2,5423.0,4.542,0.828,12.465,1
1,1,1.089077863,171.230501,0.778,2.4676,133.6,1.96,2359.0,2761.2975000000006,104.8,6280.0,4.098,1.551,12.217,0
0,1,7.86335883,171.00299,0.995,3.4303,467.3,7.84,1195.0,482.18,74.3,5731.0,4.005,1.913,12.94,0
1,1,8.0970583,170.81044,0.959,5.699,680.7,4.83,1203.0,495.31,76.4,6573.0,4.2,1.455,13.11,0
1,0,6.337614357,170.189414,0.972,1.742,1807.4,9.57,1351.0,787.89,132.7,6581.0,4.138,1.536,13.406,0
1,1,3.900140077,172.37193,1.205,3.77,543.1,23.78,1253.0,582.32,53.6,6407.0,4.48,0.955,13.561,0
0,0,5.0800579,174.42853,0.636,5.207,222.8,3.95,1673.0,1851.94,56.7,6049.0,3.769,2.0783750000000003,13.281,1
0,0,13.14496741,174.8467,0.591,3.6399,300.8,1.59,698.0,56.15,44.1,5411.0,4.477,0.888,13.435,1
0,0,16.09196369,170.598832,0.546,2.8943,415.8,2.13,718.0,62.74,84.9,5680.0,4.414,1.016,11.525,1
0,1,87.105456694375,189.1791,0.946,12.28915,1075.4,3.48,294.0,1.77,23.0,5514.0,4.569,0.826,15.648,0
0,0,1.4951513,132.66025,0.974,3.43,52.0,1.44,1870.0,2761.2975000000006,14.2,5635.0,4.117,1.452,14.22,1
0,0,20.3504704,142.7588,0.192,7.225,101.8,1.01,695.0,55.07,16.6,5952.0,4.41,1.002,13.914,1
1,0,33.693201537,158.866724,0.379,7.44219,5385.612499999999,56.65125,518.0,17.07,255.76250000000002,5427.0,4.448,0.899,14.898,0
0,0,4.13592927,133.53763,0.168,2.377,156.2,1.43,1226.0,535.42,15.2,5886.0,4.345,1.152,14.826,1
0,0,8.05337912,134.9588,0.035,5.382,38.3,1.28,1320.0,717.7,14.9,6231.0,3.976,2.062,12.086,1
1,1,23.6272223,173.65096,0.711,7.9,154.6,3.84,1358.0,804.44,65.8,7256.5,3.861,2.0783750000000003,11.641,0
0,0,3.254277742,172.66256,0.303,2.9903,159.9,1.38,1301.0,675.56,58.6,5945.0,4.402,1.089,12.996,1
0,0,87.105456694375,189.60082,0.008,8.707,210.0,1.57,428.0,7.93,25.5,5945.0,4.402,1.089,12.996,1
0,1,2.250826647,170.321819,1.221,1.536,534.4,30.03,1489.0,1161.8,104.3,5779.0,4.308,1.119,12.82,0
0,0,31.1588249,173.90355,0.029,5.1803,959.0,3.56,639.0,39.46,73.6,5951.0,4.319,1.155,13.838,1
