rowid,kepid,koi_disposition,koi_pdisposition,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
6303,3867593,FALSE POSITIVE,FALSE POSITIVE,1,0,73.3377984,136.58646,0.978,9.029,5385.612499999999,56.65125,601.0,30.85,155.5,7256.5,4.318,1.321,295.69751,38.902,13.559,0
6304,3941219,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.5987,5.069,196.3,3.09,443.0,9.13,14.2,6677.0,3.92,2.0783750000000003,287.40594,39.020889,10.826,0
6305,3953106,FALSE POSITIVE,FALSE POSITIVE,1,0,6.58729511,133.3652,0.723,8.3582,5385.612499999999,56.65125,1152.0,416.15,255.76250000000002,5619.0,4.07,1.406,291.17975,39.099651,14.035,0
6306,3953212,FALSE POSITIVE,FALSE POSITIVE,0,1,87.105456694375,192.7716,0.8765,12.28915,418.7,2.64,265.0,1.17,19.5,6067.0,4.307,1.116,291.21167,39.093189,13.469,0
6308,3965326,FALSE POSITIVE,FALSE POSITIVE,0,1,87.105456694375,167.485,0.3531,12.28915,74.3,1.08,354.0,3.71,6.8,6098.0,4.286,1.245,294.33981,39.07333,12.045,0
6309,9265521,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.1616,12.28915,193.2,1.44,267.0,1.21,12.3,6085.0,4.412,1.033,283.8996,45.724232,13.262,0
6310,9268456,FALSE POSITIVE,FALSE POSITIVE,0,0,84.644104,132.5301,0.178,12.28915,512.0,34.61,1254.0,584.49,33.5,5229.0,3.7465000000000015,2.0783750000000003,285.50418,45.713482,15.359,0
6311,9271739,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,188.4547,0.0868,8.618,1210.0,2.92,194.0,0.33,11.4,5398.0,4.508,0.854,287.4462,45.794739,15.843,0
6317,10189542,FALSE POSITIVE,FALSE POSITIVE,0,1,24.614775,142.51094,0.089,2.395,229.4,1.28,574.0,25.69,10.5,5654.0,4.536,0.849,283.02139,47.259651,14.346,0
6318,10191056,FALSE POSITIVE,FALSE POSITIVE,1,0,1.21374744,131.7423095,0.831,5.79293,5385.612499999999,56.65125,2441.0,2761.2975000000006,255.76250000000002,6791.0,4.137,1.619,283.8663,47.228271,10.811,0
6319,10191449,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.0198,12.28915,676.8,2.19,209.0,0.45,13.2,5609.0,4.546,0.854,284.0925,47.251381,15.502,0
6320,10201891,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.1243,3.874,535.2,2.09,249.0,0.91,14.9,5966.0,4.519,0.904,289.41861,47.291889,14.866,0
6321,10208477,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.0033,3.399,241.0,2.93,356.0,3.8,9.9,6446.0,3.935,1.874,292.12549,47.221966,12.055,0
6322,10222603,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,177.56967,0.5181,1.923,195.7,1.37,386.0,5.23,5.2,6089.0,4.495,0.95,297.09702,47.223492,13.725,0
6323,7581535,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.576,2.38,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,280.35217,43.293671,15.52,0
6324,7592339,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.35,1.813,154.2,1.09,301.0,1.93,6.1,6225.0,4.537,0.861,286.03711,43.20401,13.119,0
6325,7598326,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.576,3.64,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,288.63306,43.205311,15.016,0
6326,7599004,FALSE POSITIVE,FALSE POSITIVE,1,0,2.41172358,133.8617,1.281,2.6311,3364.7,50.53,1706.0,1997.33,108.6,6363.0,4.22,1.332,288.91037,43.21846,14.777,0
6327,7618231,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,147.8009148,0.576,2.35,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,294.93484,43.21283,14.844,0
6328,7619667,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,145.1458222,0.576,2.63,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,295.30634,43.24958,14.125,0
6330,8507073,FALSE POSITIVE,FALSE POSITIVE,1,0,87.105456694375,228.323880625,0.823,10.0389,5385.612499999999,56.65125,329.0,2.77,255.76250000000002,6130.0,4.42,1.024,296.0347,44.56221,14.174,0
6332,8509781,FALSE POSITIVE,FALSE POSITIVE,1,0,70.335879746,198.9473258,1.04,4.65625,5385.612499999999,29.56,455.0,10.1,255.76250000000002,6081.0,4.478,0.966,296.83002,44.549149,11.701,0
6333,8510197,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.1609,4.35,245.0,2.2,289.0,1.65,10.7,6609.0,4.183,1.391,296.94693,44.553761,12.913,0
6336,8542879,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,157.0974,0.6066,3.17,165.1,1.42,380.0,4.93,6.3,6077.0,4.408,1.058,283.7251,44.67886,14.254,0
6337,9304976,FALSE POSITIVE,FALSE POSITIVE,0,1,54.6957124,155.2574,0.954,6.89,1096.0,3.28,405.0,6.34,12.4,5299.0,4.535,0.757,299.81772,45.709164,13.823,0
6338,9306677,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.4579,3.89,181.4,4.68,498.0,14.53,5.3,7256.5,3.7465000000000015,2.0783750000000003,300.35648,45.737091,13.103,0
6341,9362842,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.2991,7.937,363.0,4.7,386.0,5.25,13.2,6195.0,3.753,2.0783750000000003,298.73535,45.863979,13.037,0
6343,9368524,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.049,12.28915,1659.0,9.57,466.0,11.15,10.6,6065.0,3.763,2.0783750000000003,300.42334,45.886761,13.868,0
6344,10227881,FALSE POSITIVE,FALSE POSITIVE,1,1,5.14108479,134.9699,1.225,12.28915,611.2,25.74,1038.0,274.55,57.0,5893.0,4.505,0.941,298.55719,47.251991,15.525,0
6345,10266852,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,149.1729837,0.576,2.21,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,288.77939,47.344372,12.752,0
6347,10292000,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.576,2.37,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,298.01306,47.325008,12.488,0
6348,10319341,FALSE POSITIVE,FALSE POSITIVE,0,1,40.1043796,158.8392,0.2029,3.471,187.3,1.5,591.0,28.85,9.2,6174.0,4.374,1.089,281.5239,47.474751,14.255,0
6350,10320341,FALSE POSITIVE,FALSE POSITIVE,1,0,30.114681501,158.5292451,1.046,5.68713,5385.612499999999,56.45,639.0,39.44,255.76250000000002,6273.0,4.442,1.044,282.19702,47.419579,14.482,0
6352,7625143,FALSE POSITIVE,FALSE POSITIVE,0,1,58.5029431,185.75495,0.0062,1.633,117.0,1.54,611.0,33.01,7.0,6525.0,4.215,1.412,296.6608,43.275089,13.048,0
6354,7658229,FALSE POSITIVE,FALSE POSITIVE,1,0,36.1826854,144.69811,1.267,4.2546,5385.612499999999,56.41,635.0,38.4,124.1,5696.0,4.151,1.321,280.1925,43.302479,14.824,0
6358,7700561,FALSE POSITIVE,FALSE POSITIVE,1,1,1.507099289,132.09341,1.265,4.8361,1282.0,26.56,1448.0,1037.46,142.7,5762.0,4.576,0.801,297.25482,43.308979,15.542,0
6359,8546464,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,1.901,3.85,5385.612499999999,56.65125,159.0,0.15,59.9,4196.5,4.721,0.537,285.70206,44.686989,15.921,0
6360,8547366,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,142.6652144,0.576,2.67,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,286.20068,44.64772,10.719,0
6361,8547525,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.5739,6.67,853.0,2.18,187.0,0.29,5.6,5255.0,4.616,0.727,286.28214,44.6651,15.857,0
6362,8547537,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,177.0559,0.1026,12.28915,961.1,2.34,209.0,0.45,20.6,5302.0,4.595,0.771,286.29144,44.658772,15.583,0
6363,8548403,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,204.0423,0.1952,9.346,585.1,2.03,192.0,0.32,10.2,5649.0,4.553,0.845,286.78064,44.615559,14.984,0
6365,8552607,FALSE POSITIVE,FALSE POSITIVE,1,1,1.061934307,131.72622,1.181,3.211,264.8,18.7,1696.0,1958.71,70.9,5853.0,4.544,0.868,288.92142,44.635181,14.286,0
6366,9390655,FALSE POSITIVE,FALSE POSITIVE,0,1,9.5497037,137.5008,0.028,1.881,706.7,1.45,456.0,10.25,12.4,4196.5,4.683,0.569,284.92264,45.973461,15.467,0
6367,9394762,FALSE POSITIVE,FALSE POSITIVE,1,1,77.138911,166.5847,0.981,7.229,603.3,3.39,406.0,6.46,19.0,5778.0,4.531,0.911,287.25195,45.9529,14.457,0
6370,9402670,FALSE POSITIVE,FALSE POSITIVE,0,1,0.536551592,132.02205,1.102,4.89,153.2,12.88,2377.0,2761.2975000000006,26.2,6140.0,4.455,1.027,291.28577,45.953651,15.668,0
6371,9402859,FALSE POSITIVE,FALSE POSITIVE,0,1,68.54443156,161.4962975,0.576,2.05,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,291.3595,45.93539,11.197,0
6372,9407689,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,165.4972,0.1883,2.227,251.9,1.32,343.0,3.26,6.4,5960.0,4.561,0.828,293.30792,45.983459,14.241,0
6373,10356840,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.1785,6.451,361.7,1.58,283.0,1.51,7.6,6068.0,4.568,0.829,297.83392,47.420731,14.96,0
6374,10387792,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,216.192,0.1407,4.84,448.4,1.57,203.0,0.4,11.0,5074.0,4.536,0.761,283.46307,47.5546,14.06,0
6376,10399137,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.5548,2.799,282.9,2.37,311.0,2.2,5.6,6205.0,4.194,1.358,289.53293,47.596931,13.927,0
6377,10416390,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.916,7.257,5385.612499999999,8.71,231.0,0.67,36.8,4889.0,4.574,0.724,296.2486,47.526539,15.705,0
6378,10419108,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.7261,8.19,232.1,1.22,189.0,0.3,9.7,5227.0,4.541,0.744,297.04718,47.51762,12.941,0
6379,10453009,FALSE POSITIVE,FALSE POSITIVE,0,0,30.9771151,145.6475,0.5092,3.188,125.0,4.3,950.0,192.79,6.8,5197.0,3.7465000000000015,2.0783750000000003,283.58612,47.633739,13.785,0
6381,7701809,FALSE POSITIVE,FALSE POSITIVE,0,0,30.2111162,160.3175,0.0666,4.202,92.6,4.44,1033.0,269.29,6.5,5132.0,3.7465000000000015,2.0783750000000003,297.53174,43.350368,13.514,0
6382,7731281,CONFIRMED,FALSE POSITIVE,0,0,76.377855,146.3485,0.577,4.809,5385.612499999999,6.28,240.0,0.78,38.6,4196.5,4.674,0.584,281.6337,43.411579,16.595,1
6383,7743464,FALSE POSITIVE,FALSE POSITIVE,1,0,55.249007325,164.9788729,0.785,5.15147,5385.612499999999,56.65125,496.0,14.25,255.76250000000002,6063.0,4.476,1.012,288.15308,43.47356,14.925,0
6385,7747197,FALSE POSITIVE,FALSE POSITIVE,0,0,22.52907,142.2496,0.3668,1.373,327.1,1.39,532.0,18.89,4.8,5284.0,4.594,0.769,289.76526,43.432331,15.607,0
6386,7751133,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.3443,12.28915,270.3,1.74,266.0,1.18,17.5,5892.0,4.386,1.054,291.13617,43.476749,13.648,0
6387,7757620,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,186.8852982,0.576,11.19,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,293.41537,43.41761,13.579,0
6389,8561192,FALSE POSITIVE,FALSE POSITIVE,1,0,2.742590902,132.6997,0.473,10.4143,5385.612499999999,56.65125,1960.0,2761.2975000000006,255.76250000000002,7072.0,4.129,1.705,292.27148,44.697262,16.267,0
6392,8574794,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.5041,10.06,531.3,2.22,210.0,0.46,8.5,5751.0,4.514,0.943,296.9707,44.61042,14.851,0
6393,8575061,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.0052,3.321,1137.0,2.91,274.0,1.34,7.5,5385.0,4.46,0.878,297.04089,44.62812,15.638,0
6394,8612291,FALSE POSITIVE,FALSE POSITIVE,0,0,37.0488669,142.0283185,0.576,2.48,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,286.28964,44.745998,14.042,0
6395,8613769,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,196.0854,0.3683,9.233,1780.0,3.63,206.0,0.42,15.1,5693.0,4.551,0.856,287.08969,44.792,15.959,0
6396,9412267,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.576,8.77,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,295.06277,45.9039,14.043,0
6398,9418508,FALSE POSITIVE,FALSE POSITIVE,1,0,11.0153889,140.6804,1.287,2.666,3446.0,56.65125,1047.0,284.63,31.8,5515.0,3.899,1.678,297.14429,45.950981,14.333,0
6399,9449320,FALSE POSITIVE,FALSE POSITIVE,0,0,28.34230575,141.4055394,0.576,1.65,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,283.80612,46.065563,12.74,0
6400,9451521,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.5303,2.819,478.7,1.96,274.0,1.34,6.1,5695.0,4.545,0.872,285.07355,46.033482,14.821,0
6401,9455322,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,162.9617,0.3417,1.901,205.3,2.47,480.0,12.58,5.8,7037.0,4.136,1.683,287.25385,46.094769,13.61,0
6402,9455526,FALSE POSITIVE,FALSE POSITIVE,0,0,60.0546149,181.8867,0.3355,3.435,326.1,5.24,694.0,54.88,11.8,5242.0,3.7465000000000015,2.0783750000000003,287.37115,46.051189,13.571,0
6403,10470779,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.031,8.65,548.6,2.41,230.0,0.67,10.9,5613.0,4.378,1.044,292.03522,47.684391,14.712,0
6404,10480952,FALSE POSITIVE,FALSE POSITIVE,1,0,2.037453129,131.5522356,0.611,5.43155,5385.612499999999,56.65125,2220.0,2761.2975000000006,255.76250000000002,6456.0,3.906,2.056,295.80463,47.670906,12.22,0
6409,10547378,FALSE POSITIVE,FALSE POSITIVE,1,0,35.164087,147.7597,1.227,12.28915,1528.9,56.65125,756.0,77.33,38.3,5485.0,3.82,2.0783750000000003,296.4761,47.703018,13.945,0
6410,10548411,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,148.1046554,0.576,2.12,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,296.80301,47.785828,13.845,0
6412,7762717,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,185.8488415,0.576,4.05,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,294.99432,43.49432,14.584,0
6413,7767781,FALSE POSITIVE,FALSE POSITIVE,0,0,39.42516213,133.1963483,0.576,2.18,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,296.47906,43.409382,15.72,0
6415,7800285,FALSE POSITIVE,FALSE POSITIVE,1,1,0.533000886,131.735703,1.271,1.54684,4398.5,40.94,2429.0,2761.2975000000006,255.76250000000002,5934.0,4.331,1.064,281.65961,43.587891,15.042,0
6416,7804128,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,170.6693855,0.576,3.78,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,283.87573,43.523079,13.782,0
6417,7809049,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,153.6678346,0.576,2.64,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,286.51007,43.507629,15.094,0
6418,7811057,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,186.4888,0.3044,8.76,117.9,1.84,463.0,10.84,5.7,5229.0,3.985,1.725,287.49988,43.59108,13.255,0
6419,8622875,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.985,12.28915,1126.2,5.56,259.0,1.06,62.2,5768.0,4.375,1.009,291.08795,44.751789,14.012,0
6422,8655076,FALSE POSITIVE,FALSE POSITIVE,0,0,42.070868,161.03377,0.2878,1.293,386.2,1.82,469.0,11.43,5.7,5197.0,4.422,0.938,300.95102,44.74918,14.887,0
6424,8671707,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.0839,1.535,366.4,2.88,307.0,2.09,5.8,5938.0,4.12,1.504,283.34769,44.889378,13.458,0
6425,9457533,FALSE POSITIVE,FALSE POSITIVE,0,0,37.3683802,135.1439,0.8375,2.8,206.6,10.58,1075.0,315.59,8.8,5101.0,3.7465000000000015,2.0783750000000003,288.47919,46.058208,12.362,0
6426,9463329,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.1794,12.28915,168.0,1.24,221.0,0.56,11.0,6120.0,4.489,0.955,291.21664,46.02248,13.027,0
6428,9472328,FALSE POSITIVE,FALSE POSITIVE,0,0,77.51257,199.556,1.901,3.15,1510.0,56.65125,702.0,57.44,5.8,5261.0,3.7465000000000015,2.0783750000000003,294.69092,46.06662,15.677,0
6430,9474485,FALSE POSITIVE,FALSE POSITIVE,1,0,0.512581525,131.781117,0.505,2.54719,5385.612499999999,42.41,1541.0,1339.86,255.76250000000002,4612.0,4.648,0.604,295.46451,46.016998,14.884,0
6433,10552151,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.11,4.995,830.2,11.07,372.0,4.52,14.4,5277.0,3.7465000000000015,2.0783750000000003,297.8389,47.751709,14.519,0
6436,10556891,FALSE POSITIVE,FALSE POSITIVE,0,0,70.61977122,139.6638405,0.576,2.09,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,299.18796,47.77029,15.341,0
6437,10579570,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,150.9246541,0.576,3.95,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,281.66693,47.876911,13.771,0
6439,10591578,FALSE POSITIVE,FALSE POSITIVE,0,0,44.51439331,172.4645281,0.576,1.55,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,288.27332,47.876881,14.424,0
6440,7812990,FALSE POSITIVE,FALSE POSITIVE,0,0,43.08410127,163.7383276,0.576,1.38,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,288.41895,43.534599,13.782,0
6441,7819520,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.576,3.57,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,290.83856,43.526741,15.673,0
6443,7830953,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.1603,12.28915,905.6,2.96,218.0,0.53,12.5,5897.0,4.489,0.992,294.6467,43.577499,15.738,0
6445,7837526,FALSE POSITIVE,FALSE POSITIVE,1,0,28.297207229,137.2347229,1.227,3.94247,5385.612499999999,54.15,713.0,60.99,255.76250000000002,6327.0,4.277,1.151,296.61633,43.529301,12.796,0
6446,7881464,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,161.1886697,0.576,2.54,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,288.14142,43.685799,13.885,0
6447,7884986,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.1894,4.303,819.5,21.53,529.0,18.57,9.0,5079.0,3.7465000000000015,2.0783750000000003,289.74466,43.684608,13.926,0
6448,8677186,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,227.5013,0.0345,7.299,199.9,1.18,189.0,0.3,8.4,5228.0,4.471,0.854,286.38165,44.879082,13.416,0
6449,8678345,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,183.717,0.9571,0.636,824.0,3.69,241.0,0.8,5.8,5574.0,4.438,0.884,287.03516,44.815739,12.975,0
6450,8682751,FALSE POSITIVE,FALSE POSITIVE,0,0,44.36123319,145.3581805,0.576,2.49,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,289.30008,44.828609,15.621,0
6451,8715564,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.8575,11.46,79.2,0.73,197.0,0.36,8.6,5260.0,4.56,0.717,299.99295,44.88612,11.504,0
6453,8718273,FALSE POSITIVE,FALSE POSITIVE,1,0,3.479508244,133.389072,1.252,3.9097,3000.4,56.65125,2797.125,2761.2975000000006,195.7,4630.0,3.7465000000000015,2.0783750000000003,300.76859,44.83062,10.565749999999998,0
6454,8737343,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.4038,5.32,136.5,1.85,315.0,2.31,10.7,6031.0,4.103,1.566,284.03015,44.908718,12.011,0
6456,9517242,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.5818,12.28915,223.8,1.3,208.0,0.45,7.9,5709.0,4.557,0.837,287.38818,46.139381,14.334,0
6459,9536727,FALSE POSITIVE,FALSE POSITIVE,0,0,17.0497376,146.73363,0.9703,3.271,478.6,45.89,1971.0,2761.2975000000006,6.4,5039.0,3.7465000000000015,2.0783750000000003,295.85934,46.117008,13.582,0
6460,9543302,FALSE POSITIVE,FALSE POSITIVE,0,1,13.0366377,138.22895,0.7039,3.184,154.6,2.23,1047.0,283.97,15.4,6084.0,4.009,1.677,297.88663,46.190578,13.543,0
6462,10799291,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,1.901,6.718,5385.612499999999,56.65125,594.0,29.44,10.7,7256.5,4.377,1.555,292.70148,48.14328,14.977,0
6465,10817600,FALSE POSITIVE,FALSE POSITIVE,0,1,2.74703312,131.79105,1.17,2.655,152.2,56.65125,2797.125,2761.2975000000006,23.1,7256.5,3.753,2.0783750000000003,298.70694,48.10091,12.597,0
6468,7885558,FALSE POSITIVE,FALSE POSITIVE,0,1,0.864651455,131.69239,0.235,3.461,67.7,0.69,1720.0,2062.08,16.5,5587.0,4.556,0.851,289.97064,43.662239,14.901,0
6471,7900695,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.5008,9.557,315.4,1.47,198.0,0.36,10.9,5492.0,4.576,0.812,295.03766,43.62122,13.8,0
6472,7900727,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,227.3466,0.282,3.567,689.0,2.4,253.0,0.97,5.8,5911.0,4.519,0.914,295.04797,43.650429,15.306,0
6473,7916058,FALSE POSITIVE,FALSE POSITIVE,0,1,7.1091096,133.4379,0.663,10.67,156.7,1.08,855.0,126.12,13.0,5665.0,4.568,0.82,299.10294,43.69421,15.71,0
6474,7917068,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,227.392,0.9542,4.026,479.8,7.35,377.0,4.77,6.9,5751.0,3.7465000000000015,2.0783750000000003,299.34103,43.643162,12.692,0
6475,8742270,FALSE POSITIVE,FALSE POSITIVE,1,0,87.105456694375,228.323880625,1.19,6.1014,5385.612499999999,56.65125,280.0,1.45,255.76250000000002,5544.0,4.146,1.362,286.7926,44.968369,14.857,0
6476,8745553,CONFIRMED,CANDIDATE,0,0,62.134919,154.0853,0.827,8.711,147.5,6.71,925.0,172.96,10.6,5889.0,3.7465000000000015,2.0783750000000003,288.5152,44.923229,13.435,1
6477,8747222,FALSE POSITIVE,FALSE POSITIVE,1,1,1.667482003,133.17729,0.052,1.5931,545.5,15.15,2797.125,2761.2975000000006,50.2,4678.0,3.7465000000000015,2.0783750000000003,289.32968,44.974209,12.882,0
6479,8766285,FALSE POSITIVE,FALSE POSITIVE,0,0,5.29730786,135.55681,0.728,4.02,190.8,1.49,1044.0,281.21,13.1,5780.0,4.438,1.0,296.42862,44.980206,10.565749999999998,0
6481,8812360,FALSE POSITIVE,FALSE POSITIVE,0,0,77.395279,165.805,0.1748,5.26,437.0,6.16,646.0,41.24,7.9,5158.0,3.7465000000000015,2.0783750000000003,289.25467,45.05521,13.774,0
6482,9579072,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.284,2.024,631.0,2.42,217.0,0.53,7.5,6029.0,4.494,0.956,287.56281,46.258438,14.453,0
6484,9591728,FALSE POSITIVE,FALSE POSITIVE,1,0,11.03571773,137.28413,0.911,5.62958,5385.612499999999,56.65125,991.0,227.54,255.76250000000002,6201.0,4.213,1.23,293.3472,46.25544,14.916,0
6485,9594184,FALSE POSITIVE,FALSE POSITIVE,0,1,42.093314,141.1113,0.035,4.649,886.0,2.19,407.0,6.47,7.4,4885.0,4.541,0.763,294.25906,46.221199,16.523,0
6486,9594992,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,182.1603339,0.576,6.59,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,294.53946,46.294769,15.496,0
6487,9596820,FALSE POSITIVE,FALSE POSITIVE,0,1,87.105456694375,170.69,0.4082,4.686,312.8,2.33,363.0,4.12,8.1,6886.0,4.305,1.287,295.22586,46.22015,13.49,0
6488,9598315,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.077,5.34,157.9,1.7,332.0,2.88,11.5,6407.0,4.209,1.344,295.75208,46.253868,12.637,0
6489,9602595,FALSE POSITIVE,FALSE POSITIVE,1,0,3.55650976,133.5221921,0.622,12.28915,5385.612499999999,56.65125,2353.0,2761.2975000000006,255.76250000000002,7256.5,3.937,2.0783750000000003,297.14346,46.228458,11.882,0
6491,10616317,FALSE POSITIVE,FALSE POSITIVE,0,0,38.27772448,157.8294108,0.576,1.73,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,297.58429,47.892738,14.293,0
6492,10616656,FALSE POSITIVE,FALSE POSITIVE,1,0,25.285232337,135.9662009,1.208,4.76313,5385.612499999999,56.65125,740.0,70.73,255.76250000000002,6486.0,4.337,1.136,297.69446,47.87896,12.138,0
6496,10661679,FALSE POSITIVE,FALSE POSITIVE,1,1,1.23138339,131.7865,0.348,3.943,72.7,0.82,1648.0,1746.21,21.0,5791.0,4.505,0.958,290.25308,47.983318,14.804,0
6498,7935997,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.576,3.74,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,280.2066,43.774288,12.75,0
